	neg	pos
com/~corona/films/details/sw4	0.0	1.0
//leopard	0.0	1.0
cs	0.0	1.0
latrob	0.0	1.0
edu	0.0	1.0
au/~koukoula/	0.0	1.0
yavin	0.0	1.0
edific	0.0	1.0
moss-cov	0.0	1.0
etch	0.0	1.0
eisley	0.0	1.0
made--and	0.0	1.0
_fantastic_	0.0	1.0
reprocess	0.0	1.0
maven	0.0	1.0
burtt	0.0	1.0
theater-shak	0.0	1.0
full-thx	0.0	1.0
_so	0.0	1.0
much_	0.0	1.0
experience--you'l	0.0	1.0
movie--speci	0.0	1.0
sleezo	0.0	1.0
team-up	0.0	1.0
spokesman	0.0	1.0
rowlf	0.0	1.0
lew	0.0	1.0
sure-d	0.0	1.0
lacross	0.0	1.0
germphob	0.0	1.0
michigan	0.0	1.0
graduation-specif	0.0	1.0
makin	0.0	1.0
alyson	0.0	1.0
striptease-an	0.0	1.0
_would_	0.0	1.0
sex-even	0.0	1.0
libidin	0.0	1.0
well-respect	0.0	1.0
subject-matt	0.0	1.0
mosquito	0.0	1.0
post-traumat	0.0	1.0
now-tir	0.0	1.0
media-manipul	0.0	1.0
peep-show	0.0	1.0
`seahaven	0.0	1.0
brainchild	0.0	1.0
nothing-`w	0.0	1.0
christof-but	0.0	1.0
`fiji	0.0	1.0
highly-r	0.0	1.0
carrey-h	0.0	1.0
biziou	0.0	1.0
wojciech	0.0	1.0
kilar	0.0	1.0
za	0.0	1.0
crocker	0.0	1.0
`father	0.0	1.0
`how	0.0	1.0
best-and	0.0	1.0
complex-summ	0.0	1.0
ar	0.0	1.0
waittress	0.0	1.0
asthmat	0.0	1.0
kinear	0.0	1.0
melvon	0.0	1.0
verdel	0.0	1.0
dogsit	0.0	1.0
cantaker	0.0	1.0
nicjolson	0.0	1.0
cyncial	0.0	1.0
thoroughly-modern	0.0	1.0
non-commun	0.0	1.0
paig	0.0	1.0
dorranc	0.0	1.0
disreput	0.0	1.0
schoolchild	0.0	1.0
protocol	0.0	1.0
spyglass	0.0	1.0
xvi	0.0	1.0
regicid	0.0	1.0
maidserv	0.0	1.0
meudon	0.0	1.0
tinier	0.0	1.0
grand-scal	0.0	1.0
blueblood	0.0	1.0
rioter	0.0	1.0
fooleri	0.0	1.0
staunch	0.0	1.0
groundless	0.0	1.0
pixot	0.0	1.0
hendel	0.0	1.0
butoy	0.0	1.0
gleba	0.0	1.0
gaetan	0.0	1.0
brizzi	0.0	1.0
ludwig	0.0	1.0
ephesian	0.0	1.0
half-decad	0.0	1.0
synthesi	0.0	1.0
giant-screen	0.0	1.0
unconnect	0.0	1.0
discont	0.0	1.0
genesi	0.0	1.0
nihgt	0.0	1.0
levit	0.0	1.0
featherweight	0.0	1.0
schramm	0.0	1.0
spri	0.0	1.0
`primal	0.0	1.0
x'	0.0	1.0
`fight	0.0	1.0
blumberg	0.0	1.0
fully-ripen	0.0	1.0
`dharma	0.0	1.0
heaven-s	0.0	1.0
`faith	0.0	1.0
no-	0.0	1.0
holds-bar	0.0	1.0
spud	0.0	1.0
bremner	0.0	1.0
mckidd	0.0	1.0
glam-rock	0.0	1.0
eye-level	0.0	1.0
doped-out-eye-view	0.0	1.0
pants-wet	0.0	1.0
consciou	0.0	1.0
northwestern	0.0	1.0
radio/tv/film	0.0	1.0
26min	0.0	1.0
co-direct	0.0	1.0
charleston	0.0	1.0
mcmullen-styl	0.0	1.0
hinterland	0.0	1.0
uniniti	0.0	1.0
fairer	0.0	1.0
pli	0.0	1.0
film-hannib	0.0	1.0
lector	0.0	1.0
back-stab	0.0	1.0
cubicle-fil	0.0	1.0
motiveless	0.0	1.0
darwinism-	0.0	1.0
chad-	0.0	1.0
newport	0.0	1.0
cucumb	0.0	1.0
renow	0.0	1.0
over-simplifi	0.0	1.0
prejud	0.0	1.0
culpabl	0.0	1.0
reversalf	0.0	1.0
shoulder-length	0.0	1.0
gelli	0.0	1.0
sobchak	0.0	1.0
philanthropist	0.0	1.0
side-plot	0.0	1.0
coenesqu	0.0	1.0
berkley-lik	0.0	1.0
nam-inspir	0.0	1.0
judaism	0.0	1.0
center-stag	0.0	1.0
simpith	0.0	1.0
geologist	0.0	1.0
geolog	0.0	1.0
gallon	0.0	1.0
volcan	0.0	1.0
helecopt	0.0	1.0
decalogu	0.0	1.0
veroniqu	0.0	1.0
triptych	0.0	1.0
is]	0.0	1.0
misses/catch	0.0	1.0
re-converg	0.0	1.0
dark-	0.0	1.0
platinum-blond	0.0	1.0
telecommun	0.0	1.0
unimpeach	0.0	1.0
potenza	0.0	1.0
piscapo	0.0	1.0
no-holds-	0.0	1.0
cliche-fest	0.0	1.0
squaresoft	0.0	1.0
top-sel	0.0	1.0
hironobu	0.0	1.0
sakaguchi	0.0	1.0
often-invis	0.0	1.0
monomaniac	0.0	1.0
counteract	0.0	1.0
science-heavi	0.0	1.0
activit	0.0	1.0
webcam	0.0	1.0
hydrophobia	0.0	1.0
well-construct	0.0	1.0
character-defin	0.0	1.0
carefully-stack	0.0	1.0
crowdpleas	0.0	1.0
lauren/sylvia	0.0	1.0
gazer	0.0	1.0
insulatori	0.0	1.0
obliqu	0.0	1.0
forthright	0.0	1.0
anti-voyeurist	0.0	1.0
jovial	0.0	1.0
perkili	0.0	1.0
look-at-m	0.0	1.0
picket-fenc	0.0	1.0
burkhard	0.0	1.0
dallwitz	0.0	1.0
1965	0.0	1.0
actualis	0.0	1.0
ascens	0.0	1.0
torranc	0.0	1.0
induct	0.0	1.0
precipit	0.0	1.0
denigr	0.0	1.0
pornstar	0.0	1.0
impertin	0.0	1.0
perpetual-mot	0.0	1.0
idiom	0.0	1.0
ziembicki	0.0	1.0
catapult	0.0	1.0
pre-aids-scar	0.0	1.0
free-wheel	0.0	1.0
now-outd	0.0	1.0
eight-track	0.0	1.0
deaki	0.0	1.0
eddie/dirk	0.0	1.0
tieg	0.0	1.0
well-select	0.0	1.0
nostalig	0.0	1.0
pornography-rel	0.0	1.0
deemphas	0.0	1.0
salabl	0.0	1.0
hotb	0.0	1.0
lecheri	0.0	1.0
coercion	0.0	1.0
double-edg	0.0	1.0
nonjudgement	0.0	1.0
nit	0.0	1.0
best-execut	0.0	1.0
loose-cannon	0.0	1.0
compadr	0.0	1.0
rahad	0.0	1.0
firecrack	0.0	1.0
ulu	0.0	1.0
grosbard	0.0	1.0
alterc	0.0	1.0
demeanour	0.0	1.0
sweet-fac	0.0	1.0
messili	0.0	1.0
come-hith	0.0	1.0
prudish	0.0	1.0
forbad	0.0	1.0
hanger-on	0.0	1.0
acquiesc	0.0	1.0
batinkoff	0.0	1.0
rosen	0.0	1.0
a-	0.0	1.0
note-	0.0	1.0
istvan	0.0	1.0
harwood	0.0	1.0
same	0.0	1.0
[there	0.0	1.0
tue	0.0	1.0
almanac	0.0	1.0
titant	0.0	1.0
70mm	0.0	1.0
hundred-year-old	0.0	1.0
itiner	0.0	1.0
promenad	0.0	1.0
euphoria	0.0	1.0
supercili	0.0	1.0
finac	0.0	1.0
lamont	0.0	1.0
planning-to-retir	0.0	1.0
bright-hot	0.0	1.0
gash	0.0	1.0
nine-tenth	0.0	1.0
flung	0.0	1.0
fishnet-stock	0.0	1.0
hinwood	0.0	1.0
magenta	0.0	1.0
garter	0.0	1.0
fishnet	0.0	1.0
singabl	0.0	1.0
sharman	0.0	1.0
writer/perform	0.0	1.0
pneumonia	0.0	1.0
half-nak	0.0	1.0
prompter	0.0	1.0
jukebox	0.0	1.0
jack-styl	0.0	1.0
mad-lib	0.0	1.0
lite-rock	0.0	1.0
vh-1	0.0	1.0
pop-up	0.0	1.0
loaf-sung	0.0	1.0
patooti	0.0	1.0
unbutton	0.0	1.0
misprint	0.0	1.0
sing-a-long	0.0	1.0
pierre-loup	0.0	1.0
rajot	0.0	1.0
ducastel	0.0	1.0
martineau	0.0	1.0
rouen	0.0	1.0
garziano	0.0	1.0
benichou	0.0	1.0
new-found	0.0	1.0
matthieu	0.0	1.0
poirot-delpech	0.0	1.0
self-taught	0.0	1.0
bonitz	0.0	1.0
hatchet	0.0	1.0
fast-empti	0.0	1.0
belgian-own	0.0	1.0
congoles	0.0	1.0
stanleyvill	0.0	1.0
chess-lik	0.0	1.0
kasa	0.0	1.0
vubu	0.0	1.0
maka	0.0	1.0
kotto	0.0	1.0
coalit	0.0	1.0
exert	0.0	1.0
mutini	0.0	1.0
interven	0.0	1.0
katanga	0.0	1.0
provinc	0.0	1.0
mois	0.0	1.0
tschomb	0.0	1.0
nzonzi	0.0	1.0
sometimes-odi	0.0	1.0
colonialist	0.0	1.0
nigeria	0.0	1.0
somalia	0.0	1.0
zimbabw	0.0	1.0
mozambiqu	0.0	1.0
yeoman	0.0	1.0
stalwart	0.0	1.0
lopsid	0.0	1.0
politico	0.0	1.0
landsburi	0.0	1.0
vlad	0.0	1.0
bartok	0.0	1.0
show-stopp	0.0	1.0
top-40	0.0	1.0
bullet-riddl	0.0	1.0
a-changin	0.0	1.0
wise-	0.0	1.0
killers-with-heart	0.0	1.0
milquetoast	0.0	1.0
breakdanc	0.0	1.0
onan	0.0	1.0
bagger	0.0	1.0
swindl	0.0	1.0
vampyr	0.0	1.0
bastardis	0.0	1.0
klaus	0.0	1.0
blue-ish	0.0	1.0
hypnotis	0.0	1.0
mesmeris	0.0	1.0
bloodlust	0.0	1.0
ancient-sound	0.0	1.0
spacemus	0.0	1.0
tantric	0.0	1.0
ambient	0.0	1.0
century-old	0.0	1.0
mano-et-mano	0.0	1.0
milius	0.0	1.0
drug-run	0.0	1.0
bandito	0.0	1.0
shit-kick	0.0	1.0
inclos	0.0	1.0
re-inforc	0.0	1.0
ipkiss	0.0	1.0
year-end	0.0	1.0
all-but-dead	0.0	1.0
weekly-read	0.0	1.0
figure-watch	0.0	1.0
wga	0.0	1.0
splashi	0.0	1.0
eye-grab	0.0	1.0
overly-noisi	0.0	1.0
campili	0.0	1.0
ever-awkward	0.0	1.0
newly-assign	0.0	1.0
increasingly-flimsi	0.0	1.0
full-out	0.0	1.0
head-and-should	0.0	1.0
post-prologu	0.0	1.0
zealous	0.0	1.0
rainer	0.0	1.0
consul	0.0	1.0
mouth-	0.0	1.0
tito	0.0	1.0
tao	0.0	1.0
10-stori	0.0	1.0
disney-esqu	0.0	1.0
cowardic	0.0	1.0
self-acknowledg	0.0	1.0
fire-breath	0.0	1.0
self-ridicul	0.0	1.0
adamson	0.0	1.0
jenson	0.0	1.0
princess/ogr	0.0	1.0
rossio	0.0	1.0
hass	0.0	1.0
woolsley	0.0	1.0
[bewar	0.0	1.0
spoilers]	0.0	1.0
sobol	0.0	1.0
chequer	0.0	1.0
egon	0.0	1.0
tumultuos	0.0	1.0
nusev	0.0	1.0
overview	0.0	1.0
cigarrett	0.0	1.0
somesuch	0.0	1.0
arsine	0.0	1.0
khanjian	0.0	1.0
camelia	0.0	1.0
frieberg	0.0	1.0
mistfortun	0.0	1.0
near-revolutionari	0.0	1.0
petstor	0.0	1.0
mlakovich	0.0	1.0
bizzar	0.0	1.0
eaisli	0.0	1.0
antholog	0.0	1.0
nicolett	0.0	1.0
hermosa	0.0	1.0
bong-hit	0.0	1.0
nemes	0.0	1.0
lax	0.0	1.0
timefram	0.0	1.0
there'v	0.0	1.0
madeiro	0.0	1.0
unflag	0.0	1.0
exceedingly-profession	0.0	1.0
blaxploitation-era	0.0	1.0
then-sag	0.0	1.0
godsend	0.0	1.0
far-off	0.0	1.0
geni	0.0	1.0
pixi	0.0	1.0
true-man	0.0	1.0
overfli	0.0	1.0
all-se	0.0	1.0
cage-world	0.0	1.0
smidgen	0.0	1.0
snoot	0.0	1.0
tangerin	0.0	1.0
timbr	0.0	1.0
powaqqatsi	0.0	1.0
keyboardist	0.0	1.0
con-man	0.0	1.0
police-st	0.0	1.0
mordant	0.0	1.0
hockney	0.0	1.0
--crook	0.0	1.0
shell-gam	0.0	1.0
cutting-and-past	0.0	1.0
nanook	0.0	1.0
evangelista	0.0	1.0
behind-the-	0.0	1.0
love-triangle/reveng	0.0	1.0
dead-guy-seems-to-have-come-back-to-life-but-then-we-find-out-it's-only-a-dream	0.0	1.0
non-exploit	0.0	1.0
coen-head	0.0	1.0
samaritan	0.0	1.0
penner	0.0	1.0
vanc	0.0	1.0
anti-environmentalist	0.0	1.0
arbuthnot	0.0	1.0
limbaugh	0.0	1.0
maniaci	0.0	1.0
vaild	0.0	1.0
predetermin	0.0	1.0
rung	0.0	1.0
dish-mold	0.0	1.0
aerospac	0.0	1.0
ex-athlet	0.0	1.0
on-the-job	0.0	1.0
slawomir	0.0	1.0
poorly-employ	0.0	1.0
reaffirm	0.0	1.0
regalia	0.0	1.0
quicksilv	0.0	1.0
germin	0.0	1.0
clench	0.0	1.0
cagili	0.0	1.0
monarchi	0.0	1.0
mid-film	0.0	1.0
chow-yun	0.0	1.0
concubin	0.0	1.0
oscar-bait	0.0	1.0
epic--handsom	0.0	1.0
screenplay--with	0.0	1.0
french-set	0.0	1.0
hard-luck	0.0	1.0
factory-worker-turned-prostitut	0.0	1.0
vigau	0.0	1.0
decades-span	0.0	1.0
english-languag	0.0	1.0
smilla	0.0	1.0
asp	0.0	1.0
gabriella	0.0	1.0
pescucci	0.0	1.0
jorgen	0.0	1.0
persson	0.0	1.0
unglamor	0.0	1.0
quiver	0.0	1.0
cosette-marius	0.0	1.0
eponin	0.0	1.0
ex-champion	0.0	1.0
brill	0.0	1.0
niftiest	0.0	1.0
non-supernatur	0.0	1.0
mildew-lik	0.0	1.0
lifeforc	0.0	1.0
junichiro	0.0	1.0
hayashi	0.0	1.0
semi-light	0.0	1.0
review-	0.0	1.0
bannist	0.0	1.0
horror-act	0.0	1.0
jefferi	0.0	1.0
checkpoint	0.0	1.0
prwhen	0.0	1.0
basset	0.0	1.0
sex/masturb	0.0	1.0
comedy/rom	0.0	1.0
word-of-mouth	0.0	1.0
$175-million	0.0	1.0
three-thousand	0.0	1.0
high-iq	0.0	1.0
bertha	0.0	1.0
less-than-gratifi	0.0	1.0
mistic	0.0	1.0
lawton	0.0	1.0
just-releas	0.0	1.0
disaffirm	0.0	1.0
sparkler	0.0	1.0
kettl	0.0	1.0
low-hang	0.0	1.0
interiors--in	0.0	1.0
man-hat	0.0	1.0
rail-thin	0.0	1.0
bridge--up	0.0	1.0
tacit	0.0	1.0
moves--in	0.0	1.0
motion--to	0.0	1.0
carefully-construct	0.0	1.0
liberto	0.0	1.0
rabal	0.0	1.0
neri	0.0	1.0
shakedown	0.0	1.0
bardem	0.0	1.0
inebri	0.0	1.0
jos	0.0	1.0
molina--no	0.0	1.0
childbear	0.0	1.0
rendel	0.0	1.0
high-heel	0.0	1.0
intricately-woven	0.0	1.0
bulgarian	0.0	1.0
deuteronomi	0.0	1.0
pre-fab	0.0	1.0
shambl	0.0	1.0
elena--redempt	0.0	1.0
alakina	0.0	1.0
serviceman	0.0	1.0
photosensit	0.0	1.0
fionnula	0.0	1.0
tuttl	0.0	1.0
pent	0.0	1.0
vincenn	0.0	1.0
tell-all/show-al	0.0	1.0
hudgeon	0.0	1.0
cross-pollin	0.0	1.0
untangl	0.0	1.0
boy-o	0.0	1.0
confidential'	0.0	1.0
farfetch	0.0	1.0
malintent	0.0	1.0
taggart	0.0	1.0
kwan	0.0	1.0
spock-lik	0.0	1.0
thermia	0.0	1.0
not-so-obvi	0.0	1.0
holier-than-thou	0.0	1.0
counterprogram	0.0	1.0
`ev	0.0	1.0
affair-a-week	0.0	1.0
oakland	0.0	1.0
death-row	0.0	1.0
pocum	0.0	1.0
crinkl	0.0	1.0
break-out	0.0	1.0
ev	0.0	1.0
tension-build	0.0	1.0
_two_	0.0	1.0
napkin	0.0	1.0
palentologist	0.0	1.0
sherriff	0.0	1.0
smartmouth	0.0	1.0
beef	0.0	1.0
kadosh	0.0	1.0
secular	0.0	1.0
devarim/yom	0.0	1.0
yom	0.0	1.0
knell	0.0	1.0
ultra-orthodox	0.0	1.0
mea	0.0	1.0
shearim	0.0	1.0
sinewi	0.0	1.0
abu	0.0	1.0
warda	0.0	1.0
yeshiva	0.0	1.0
progeni	0.0	1.0
unpur	0.0	1.0
lebanon	0.0	1.0
sound-truck	0.0	1.0
bull-horn	0.0	1.0
inward	0.0	1.0
mytho	0.0	1.0
hindu	0.0	1.0
vishnu	0.0	1.0
hindus	0.0	1.0
hegel	0.0	1.0
ineff	0.0	1.0
unassail	0.0	1.0
jhvh	0.0	1.0
hey-dey	0.0	1.0
forego	0.0	1.0
unmitig	0.0	1.0
parenthet	0.0	1.0
plato	0.0	1.0
absolutist	0.0	1.0
sacrament	0.0	1.0
expurg	0.0	1.0
stridenc	0.0	1.0
hyberboreans--w	0.0	1.0
hyberborean	0.0	1.0
pindar	0.0	1.0
death--our	0.0	1.0
--so	0.0	1.0
ill--w	0.0	1.0
largeur	0.0	1.0
sirocco	0.0	1.0
south-wind	0.0	1.0
tertiari	0.0	1.0
quaternari	0.0	1.0
humdrum	0.0	1.0
uncrit	0.0	1.0
nother	0.0	1.0
skittish	0.0	1.0
jungian	0.0	1.0
cummin	0.0	1.0
solips	0.0	1.0
scagnetti	0.0	1.0
pubic	0.0	1.0
anti-lif	0.0	1.0
emil	0.0	1.0
reingold	0.0	1.0
sickest	0.0	1.0
beautifully-construct	0.0	1.0
`d	0.0	1.0
ja	0.0	1.0
neo-goth	0.0	1.0
`blade	0.0	1.0
unemot	0.0	1.0
caracitur	0.0	1.0
gratuiti	0.0	1.0
`last	0.0	1.0
`tune	0.0	1.0
pasti	0.0	1.0
syndic	0.0	1.0
hi-lari	0.0	1.0
bulimia	0.0	1.0
break-danc	0.0	1.0
walk-off	0.0	1.0
dodo	0.0	1.0
outinen	0.0	1.0
nen	0.0	1.0
sakari	0.0	1.0
kuosmanen	0.0	1.0
elina	0.0	1.0
salo	0.0	1.0
timo	0.0	1.0
salminen	0.0	1.0
tram	0.0	1.0
bookshelv	0.0	1.0
idiosyncraci	0.0	1.0
stultifi	0.0	1.0
subsum	0.0	1.0
l'atalant	0.0	1.0
l'argent	0.0	1.0
upholst	0.0	1.0
ineleg	0.0	1.0
exaggerated--thi	0.0	1.0
realism--but	0.0	1.0
manifold	0.0	1.0
thirty-eight	0.0	1.0
96-minut	0.0	1.0
resolves--surpris	0.0	1.0
movingly--into	0.0	1.0
ill-luck	0.0	1.0
tizard	0.0	1.0
ballinagra	0.0	1.0
oh-negg-in	0.0	1.0
rapaci	0.0	1.0
magnus	0.0	1.0
underpopul	0.0	1.0
larina	0.0	1.0
lenski	0.0	1.0
grouch	0.0	1.0
ebeneez	0.0	1.0
now-ther	0.0	1.0
petula	0.0	1.0
about-fac	0.0	1.0
thoroughbr	0.0	1.0
xtc	0.0	1.0
lengths-no	0.0	1.0
spasmod	0.0	1.0
tablewar	0.0	1.0
adafarasin	0.0	1.0
yevgeni	0.0	1.0
comer	0.0	1.0
prosecutor	0.0	1.0
maclain	0.0	1.0
calorie-free--so	0.0	1.0
semi-dramat	0.0	1.0
semi-slum	0.0	1.0
steel-factori	0.0	1.0
`plump	0.0	1.0
`call	0.0	1.0
child-support	0.0	1.0
wild-idea	0.0	1.0
his`plump	0.0	1.0
`work	0.0	1.0
not-so-pract	0.0	1.0
bloke	0.0	1.0
`beauti	0.0	1.0
real-men	0.0	1.0
harsh-real	0.0	1.0
human-factor	0.0	1.0
cattaneo	0.0	1.0
just-another-stripteas	0.0	1.0
craziest	0.0	1.0
bullworth	0.0	1.0
head-strong	0.0	1.0
self-reli	0.0	1.0
brain-over-brawn	0.0	1.0
ancestor	0.0	1.0
hip-talk	0.0	1.0
orienti	0.0	1.0
cremer	0.0	1.0
nap	0.0	1.0
antoin	0.0	1.0
heberl	0.0	1.0
lapoiri	0.0	1.0
nolot	0.0	1.0
unneed	0.0	1.0
`crimin	0.0	1.0
malori	0.0	1.0
mort	0.0	1.0
darthur	0.0	1.0
enshrin	0.0	1.0
dethron	0.0	1.0
prescrib	0.0	1.0
merlin	0.0	1.0
near-ruin	0.0	1.0
condomina	0.0	1.0
mordr	0.0	1.0
gawain	0.0	1.0
balsan	0.0	1.0
stripped-down	0.0	1.0
drumbeat	0.0	1.0
clank	0.0	1.0
neigh	0.0	1.0
nonprofession	0.0	1.0
scrap-pil	0.0	1.0
joust	0.0	1.0
better-mad	0.0	1.0
tarkovskian	0.0	1.0
jackal-bas	0.0	1.0
concordia	0.0	1.0
double-person	0.0	1.0
cold-hearted	0.0	1.0
krishna	0.0	1.0
banji	0.0	1.0
1982	0.0	1.0
lime-color	0.0	1.0
linoleum	0.0	1.0
sparki	0.0	1.0
hutchison	0.0	1.0
fantasy/allegori	0.0	1.0
preternatur	0.0	1.0
penalti	0.0	1.0
voodoo-lik	0.0	1.0
healer	0.0	1.0
geekish	0.0	1.0
chutzpah	0.0	1.0
outstrip	0.0	1.0
part-own	0.0	1.0
knocked-out	0.0	1.0
full-spe	0.0	1.0
cachet	0.0	1.0
note-perfect	0.0	1.0
flashy-new-th	0.0	1.0
screed	0.0	1.0
retent	0.0	1.0
wronghead	0.0	1.0
sappiest	0.0	1.0
seat-of-the-p	0.0	1.0
bellylaugh	0.0	1.0
mind-bend	0.0	1.0
humil	0.0	1.0
howdi	0.0	1.0
doodyish	0.0	1.0
opening-night	0.0	1.0
near-uproar	0.0	1.0
alacr	0.0	1.0
tot-friend	0.0	1.0
unkrich	0.0	1.0
docter	0.0	1.0
hsaio	0.0	1.0
calahan	0.0	1.0
wessel	0.0	1.0
clinch	0.0	1.0
flammabl	0.0	1.0
inciner	0.0	1.0
non-matine	0.0	1.0
dimesion	0.0	1.0
indecis	0.0	1.0
ameli	0.0	1.0
tautou	0.0	1.0
caf	0.0	1.0
liked-	0.0	1.0
mathieu	0.0	1.0
kassovitz	0.0	1.0
colloqui	0.0	1.0
loves/h	0.0	1.0
drummond	0.0	1.0
half-cyn	0.0	1.0
soavi	0.0	1.0
graziella	0.0	1.0
magherini	0.0	1.0
rapist-kil	0.0	1.0
lumpi	0.0	1.0
cop-hunting-kil	0.0	1.0
candour	0.0	1.0
hallucinogen	0.0	1.0
stivaletti	0.0	1.0
rotunno	0.0	1.0
leonardi	0.0	1.0
blondi	0.0	1.0
loverboy	0.0	1.0
`stud	0.0	1.0
whol'o	0.0	1.0
transistor	0.0	1.0
half-scar	0.0	1.0
cup'a'coffe	0.0	1.0
somewhat-childish	0.0	1.0
ciggi	0.0	1.0
what'r	0.0	1.0
unfound	0.0	1.0
coconut	0.0	1.0
ukrain	0.0	1.0
italian-lik	0.0	1.0
nuclear-weapon	0.0	1.0
unbeknown	0.0	1.0
infra-r	0.0	1.0
amercian	0.0	1.0
pedant	0.0	1.0
analys	0.0	1.0
stentorian	0.0	1.0
mister	0.0	1.0
crime-gone-wrong	0.0	1.0
borderline-psychot	0.0	1.0
cheater	0.0	1.0
nymphomaniac	0.0	1.0
repay	0.0	1.0
creedenc	0.0	1.0
clearwat	0.0	1.0
well-funct	0.0	1.0
un-dynam	0.0	1.0
knowin	0.0	1.0
takin	0.0	1.0
bubble-gum	0.0	1.0
who--gasp--i	0.0	1.0
30-year-old	0.0	1.0
45-year-old	0.0	1.0
metamorphosi	0.0	1.0
introvers	0.0	1.0
twenty-year-old	0.0	1.0
heywood	0.0	1.0
ined	0.0	1.0
scald	0.0	1.0
winthrop	0.0	1.0
terrarium	0.0	1.0
trench-coat	0.0	1.0
reality-warp	0.0	1.0
conformist	0.0	1.0
kant	0.0	1.0
sabbat	0.0	1.0
script-writ	0.0	1.0
gad	0.0	1.0
a'	0.0	1.0
shock-factor	0.0	1.0
directing-wis	0.0	1.0
bloomin	0.0	1.0
elexa	0.0	1.0
randolph	0.0	1.0
shaun	0.0	1.0
affront	0.0	1.0
beget	0.0	1.0
pariah	0.0	1.0
masterpeic	0.0	1.0
bligh	0.0	1.0
manhol	0.0	1.0
soulmat	0.0	1.0
washer/dry	0.0	1.0
undertsand	0.0	1.0
grusin	0.0	1.0
3-dimension	0.0	1.0
ciro	0.0	1.0
popitti	0.0	1.0
rina	0.0	1.0
-sound	0.0	1.0
squaddi	0.0	1.0
woo-styl	0.0	1.0
brotherhood	0.0	1.0
kingston	0.0	1.0
shipment	0.0	1.0
hyperkinet	0.0	1.0
squib	0.0	1.0
`loos	0.0	1.0
grammi	0.0	1.0
maxi	0.0	1.0
hancock	0.0	1.0
ballentin	0.0	1.0
deporte	0.0	1.0
`gangsta	0.0	1.0
ninjaman	0.0	1.0
six-month	0.0	1.0
six-str	0.0	1.0
blackwel	0.0	1.0
in-clud	0.0	1.0
poslethwait	0.0	1.0
sus-pect	0.0	1.0
rapier-9mm	0.0	1.0
longsword-	0.0	1.0
mercutio	0.0	1.0
afri-can-american	0.0	1.0
na-tur	0.0	1.0
prob-lem	0.0	1.0
syring	0.0	1.0
liddl	0.0	1.0
tatopol	0.0	1.0
1920s-60s	0.0	1.0
dickens-era	0.0	1.0
nighthawk	0.0	1.0
ghoul	0.0	1.0
quay	0.0	1.0
increment	0.0	1.0
open-end	0.0	1.0
non-liter	0.0	1.0
iroquoi	0.0	1.0
leboswki	0.0	1.0
what'sgoingonaroundher	0.0	1.0
two-room	0.0	1.0
crimes-gone-wrong	0.0	1.0
nam	0.0	1.0
all-purpl	0.0	1.0
roseann	0.0	1.0
redman@bvoic	0.0	1.0
eaddress	0.0	1.0
estuff	0.0	1.0
seemingly-harmless	0.0	1.0
dialogue-driven	0.0	1.0
motionless	0.0	1.0
clump	0.0	1.0
mean-spirited	0.0	1.0
duffel	0.0	1.0
nutsi	0.0	1.0
lucill	0.0	1.0
hot-air	0.0	1.0
stopov	0.0	1.0
pepto-bismol	0.0	1.0
deiti	0.0	1.0
kauffman	0.0	1.0
blockubust	0.0	1.0
hynek	0.0	1.0
roswel	0.0	1.0
ufo-rel	0.0	1.0
sonorra	0.0	1.0
munci	0.0	1.0
guiler	0.0	1.0
lacomb	0.0	1.0
ultra-secret	0.0	1.0
trumbul	0.0	1.0
haskin	0.0	1.0
conspiratori	0.0	1.0
garr	0.0	1.0
semi-offici	0.0	1.0
ufo-research	0.0	1.0
grey-skin	0.0	1.0
plain-chees	0.0	1.0
already-chaot	0.0	1.0
knee-jerk	0.0	1.0
headcount	0.0	1.0
faux-pa	0.0	1.0
36th	0.0	1.0
heroines--ariel	0.0	1.0
mulan--get	0.0	1.0
anthem	0.0	1.0
montage-back	0.0	1.0
ga-ga	0.0	1.0
grown-ups--thi	0.0	1.0
included--wish	0.0	1.0
without--shock	0.0	1.0
chihuahua	0.0	1.0
pepe	0.0	1.0
trinidad	0.0	1.0
formula-wis	0.0	1.0
cavalri	0.0	1.0
incognito	0.0	1.0
mongolian	0.0	1.0
outmatch	0.0	1.0
mirkin	0.0	1.0
aprhodit	0.0	1.0
weinberg	0.0	1.0
um-teenth	0.0	1.0
finfer	0.0	1.0
sneaki	0.0	1.0
recast	0.0	1.0
schwartznag	0.0	1.0
galosh	0.0	1.0
rongguang	0.0	1.0
yu	0.0	1.0
sze-man	0.0	1.0
tsang	0.0	1.0
twinkle-to	0.0	1.0
wo	0.0	1.0
siunin	0.0	1.0
fei-hung	0.0	1.0
tsi	0.0	1.0
titmalau	0.0	1.0
unstraightforward	0.0	1.0
eek	0.0	1.0
preoccupi	0.0	1.0
hiv-posit	0.0	1.0
pre-accid	0.0	1.0
heavy-	0.0	1.0
handed	0.0	1.0
half-right	0.0	1.0
worth-se	0.0	1.0
pever	0.0	1.0
all-too-tru	0.0	1.0
conread	0.0	1.0
oval	0.0	1.0
ex-militari	0.0	1.0
elector	0.0	1.0
uneth	0.0	1.0
quasi-nutrit	0.0	1.0
cheatin	0.0	1.0
computer-	0.0	1.0
mariachi--director	0.0	1.0
debut--star	0.0	1.0
tex-mex	0.0	1.0
count--at	0.0	1.0
estimate--but	0.0	1.0
